,thread_count,queue_size,iat_scale,machine,tag,workload,t1_size_mb,t2_size_mb,it,status
735,16,128,1,c220g1,cl_hdd_0_26,w11,4000,5000,0,-1
736,16,128,1,c220g1,cl_hdd_0_26,w11,4000,5000,1,-1
737,16,128,1,c220g1,cl_hdd_0_26,w11,4000,5000,2,-1
738,16,128,1,c220g1,cl_hdd_0_26,w11,4000,10000,0,-1
739,16,128,1,c220g1,cl_hdd_0_26,w11,4000,10000,1,-1
740,16,128,1,c220g1,cl_hdd_0_26,w11,4000,10000,2,-1
741,16,128,1,c220g1,cl_hdd_0_26,w11,4000,15000,0,-1
742,16,128,1,c220g1,cl_hdd_0_26,w11,4000,15000,1,-1
743,16,128,1,c220g1,cl_hdd_0_26,w11,4000,15000,2,-1
744,16,128,1,c220g1,cl_hdd_0_26,w11,2000,0,0,7075622
745,16,128,1,c220g1,cl_hdd_0_26,w11,2000,0,1,7086840
746,16,128,1,c220g1,cl_hdd_0_26,w11,2000,0,2,7096171
747,16,128,1,c220g1,cl_hdd_0_26,w11,2000,5000,0,-1
748,16,128,1,c220g1,cl_hdd_0_26,w11,2000,5000,1,-1
749,16,128,1,c220g1,cl_hdd_0_26,w11,2000,5000,2,-1
750,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,0,-1
751,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,1,-1
752,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,2,-1
753,16,128,1,c220g1,cl_hdd_0_26,w11,2000,15000,0,-1
754,16,128,1,c220g1,cl_hdd_0_26,w11,2000,15000,1,-1
755,16,128,1,c220g1,cl_hdd_0_26,w11,2000,15000,2,-1
756,16,128,1,c220g1,cl_hdd_0_26,w11,1000,0,0,8599549
757,16,128,1,c220g1,cl_hdd_0_26,w11,1000,0,1,8681280
758,16,128,1,c220g1,cl_hdd_0_26,w11,1000,0,2,8602696
759,16,128,1,c220g1,cl_hdd_0_26,w11,1000,15000,0,-1
760,16,128,1,c220g1,cl_hdd_0_26,w11,1000,15000,1,-1
761,16,128,1,c220g1,cl_hdd_0_26,w11,1000,15000,2,-1
762,16,128,1,c220g1,cl_hdd_0_26,w11,1000,10000,0,-1
763,16,128,1,c220g1,cl_hdd_0_26,w11,1000,10000,1,-1
764,16,128,1,c220g1,cl_hdd_0_26,w11,1000,10000,2,-1
765,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,0,-1
766,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,1,-1
767,16,128,1,c220g1,cl_hdd_0_26,w11,2000,10000,2,-1
768,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,0,-1
769,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,1,-1
770,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,2,-1
771,16,128,1,c220g1,cl_hdd_0_26,w11,1000,9000,0,-1
772,16,128,1,c220g1,cl_hdd_0_26,w11,1000,9000,1,-1
773,16,128,1,c220g1,cl_hdd_0_26,w11,1000,9000,2,-1
774,16,128,1,c220g1,cl_hdd_0_26,w11,1000,80000,0,-1
775,16,128,1,c220g1,cl_hdd_0_26,w11,1000,80000,1,-1
776,16,128,1,c220g1,cl_hdd_0_26,w11,1000,80000,2,-1
777,16,128,1,c220g1,cl_hdd_0_26,w11,2000,50000,0,-1
778,16,128,1,c220g1,cl_hdd_0_26,w11,2000,50000,1,-1
779,16,128,1,c220g1,cl_hdd_0_26,w11,2000,50000,2,-1
780,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,0,-1
781,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,1,-1
782,16,128,1,c220g1,cl_hdd_0_26,w11,6000,5000,2,-1
783,16,128,1,c220g1,cl_hdd_0_26,w78,200,0,0,956371
784,16,128,1,c220g1,cl_hdd_0_26,w78,200,0,1,978256
785,16,128,1,c220g1,cl_hdd_0_26,w78,200,0,2,892
786,16,128,1,c220g1,cl_hdd_0_26,w78,200,500,0,-1
787,16,128,1,c220g1,cl_hdd_0_26,w78,200,500,1,-1
788,16,128,1,c220g1,cl_hdd_0_26,w78,200,500,2,-1
789,16,128,1,c220g1,cl_hdd_0_26,w78,200,1000,0,-1
790,16,128,1,c220g1,cl_hdd_0_26,w78,200,1000,1,-1
791,16,128,1,c220g1,cl_hdd_0_26,w78,200,1000,2,-1
792,16,128,1,c220g1,cl_hdd_0_26,w78,500,0,0,897629
793,16,128,1,c220g1,cl_hdd_0_26,w78,500,0,1,907206
794,16,128,1,c220g1,cl_hdd_0_26,w78,500,0,2,902201
795,16,128,1,c220g1,cl_hdd_0_26,w78,500,500,0,-1
796,16,128,1,c220g1,cl_hdd_0_26,w78,500,500,1,-1
797,16,128,1,c220g1,cl_hdd_0_26,w78,500,500,2,-1
798,16,128,1,c220g1,cl_hdd_0_26,w78,500,1000,0,-1
799,16,128,1,c220g1,cl_hdd_0_26,w78,500,1000,1,-1
800,16,128,1,c220g1,cl_hdd_0_26,w78,500,1000,2,-1
801,16,128,1,c220g1,cl_hdd_0_26,w78,500,2000,0,-1
802,16,128,1,c220g1,cl_hdd_0_26,w78,500,2000,1,-1
803,16,128,1,c220g1,cl_hdd_0_26,w78,500,2000,2,-1
804,16,128,1,c220g1,cl_hdd_0_26,w78,500,5000,0,-1
805,16,128,1,c220g1,cl_hdd_0_26,w78,500,5000,1,-1
806,16,128,1,c220g1,cl_hdd_0_26,w78,500,5000,2,-1
807,16,128,1,c220g1,cl_hdd_0_26,w78,1000,0,0,873585
808,16,128,1,c220g1,cl_hdd_0_26,w78,1000,0,1,873380
809,16,128,1,c220g1,cl_hdd_0_26,w78,1000,0,2,878241
810,16,128,1,c220g1,cl_hdd_0_26,w78,1000,500,0,-1
811,16,128,1,c220g1,cl_hdd_0_26,w78,1000,500,1,-1
812,16,128,1,c220g1,cl_hdd_0_26,w78,1000,500,2,-1
813,16,128,1,c220g1,cl_hdd_0_26,w78,1000,1000,0,-1
814,16,128,1,c220g1,cl_hdd_0_26,w78,1000,1000,1,-1
815,16,128,1,c220g1,cl_hdd_0_26,w78,1000,1000,2,-1
816,16,128,1,c220g1,cl_hdd_0_26,w78,1000,2000,0,-1
817,16,128,1,c220g1,cl_hdd_0_26,w78,1000,2000,1,-1
818,16,128,1,c220g1,cl_hdd_0_26,w78,1000,2000,2,-1
819,16,128,1,c220g1,cl_hdd_0_26,w78,1000,5000,0,-1
820,16,128,1,c220g1,cl_hdd_0_26,w78,1000,5000,1,-1
821,16,128,1,c220g1,cl_hdd_0_26,w78,1000,5000,2,-1
822,16,128,1,c220g1,cl_hdd_0_26,w78,2000,0,0,835107
823,16,128,1,c220g1,cl_hdd_0_26,w78,2000,0,1,837469
824,16,128,1,c220g1,cl_hdd_0_26,w78,2000,0,2,827705
825,16,128,1,c220g1,cl_hdd_0_26,w78,2000,500,0,-1
826,16,128,1,c220g1,cl_hdd_0_26,w78,2000,500,1,-1
827,16,128,1,c220g1,cl_hdd_0_26,w78,2000,500,2,-1
828,16,128,1,c220g1,cl_hdd_0_26,w78,2000,1000,0,-1
829,16,128,1,c220g1,cl_hdd_0_26,w78,2000,1000,1,-1
830,16,128,1,c220g1,cl_hdd_0_26,w78,2000,1000,2,-1
831,16,128,1,c220g1,cl_hdd_0_26,w78,2000,5000,0,-1
832,16,128,1,c220g1,cl_hdd_0_26,w78,2000,5000,1,-1
833,16,128,1,c220g1,cl_hdd_0_26,w78,2000,5000,2,-1
834,16,128,1,c220g1,cl_hdd_0_26,w78,3000,0,0,806355
835,16,128,1,c220g1,cl_hdd_0_26,w78,3000,0,1,811391
836,16,128,1,c220g1,cl_hdd_0_26,w78,3000,0,2,811445
837,16,128,1,c220g1,cl_hdd_0_26,w78,3000,500,0,-1
838,16,128,1,c220g1,cl_hdd_0_26,w78,3000,500,1,-1
839,16,128,1,c220g1,cl_hdd_0_26,w78,3000,500,2,-1
840,16,128,1,c220g1,cl_hdd_0_26,w78,3000,1000,0,-1
841,16,128,1,c220g1,cl_hdd_0_26,w78,3000,1000,1,-1
842,16,128,1,c220g1,cl_hdd_0_26,w78,3000,1000,2,-1
843,16,128,1,c220g1,cl_hdd_0_26,w78,3000,5000,0,-1
844,16,128,1,c220g1,cl_hdd_0_26,w78,3000,5000,1,-1
845,16,128,1,c220g1,cl_hdd_0_26,w78,3000,5000,2,-1
846,16,128,1,c220g1,cl_hdd_0_26,w78,5000,0,0,778128
847,16,128,1,c220g1,cl_hdd_0_26,w78,5000,0,1,777948
848,16,128,1,c220g1,cl_hdd_0_26,w78,5000,0,2,778148
849,16,128,1,c220g1,cl_hdd_0_26,w78,5000,500,0,-1
850,16,128,1,c220g1,cl_hdd_0_26,w78,5000,500,1,-1
851,16,128,1,c220g1,cl_hdd_0_26,w78,5000,500,2,-1
852,16,128,1,c220g1,cl_hdd_0_26,w78,5000,1000,0,-1
853,16,128,1,c220g1,cl_hdd_0_26,w78,5000,1000,1,-1
854,16,128,1,c220g1,cl_hdd_0_26,w78,5000,1000,2,-1
855,16,128,1,c220g1,cl_hdd_0_26,w78,5000,5000,0,-1
856,16,128,1,c220g1,cl_hdd_0_26,w78,5000,5000,1,-1
857,16,128,1,c220g1,cl_hdd_0_26,w78,5000,5000,2,-1
858,16,128,1,c220g1,cl_hdd_0_26,w47,200,0,0,991837
859,16,128,1,c220g1,cl_hdd_0_26,w47,200,0,1,1001169
860,16,128,1,c220g1,cl_hdd_0_26,w47,200,0,2,1003732
861,16,128,1,c220g1,cl_hdd_0_26,w47,200,800,0,-1
862,16,128,1,c220g1,cl_hdd_0_26,w47,200,800,1,-1
863,16,128,1,c220g1,cl_hdd_0_26,w47,200,800,2,-1
864,16,128,1,c220g1,cl_hdd_0_26,w47,200,1000,0,-1
865,16,128,1,c220g1,cl_hdd_0_26,w47,200,1000,1,-1
866,16,128,1,c220g1,cl_hdd_0_26,w47,200,1000,2,-1
867,16,128,1,c220g1,cl_hdd_0_26,w47,200,1200,0,-1
868,16,128,1,c220g1,cl_hdd_0_26,w47,200,1200,1,-1
869,16,128,1,c220g1,cl_hdd_0_26,w47,200,1200,2,-1
870,16,128,1,c220g1,cl_hdd_0_26,w47,200,1600,0,-1
871,16,128,1,c220g1,cl_hdd_0_26,w47,200,1600,1,-1
872,16,128,1,c220g1,cl_hdd_0_26,w47,200,1600,2,-1
873,16,128,1,c220g1,cl_hdd_0_26,w47,400,0,0,724418
874,16,128,1,c220g1,cl_hdd_0_26,w47,400,0,1,745447
875,16,128,1,c220g1,cl_hdd_0_26,w47,400,0,2,747919
876,16,128,1,c220g1,cl_hdd_0_26,w47,400,400,0,990276
877,16,128,1,c220g1,cl_hdd_0_26,w47,400,400,1,990329
878,16,128,1,c220g1,cl_hdd_0_26,w47,400,400,2,983216
879,16,128,1,c220g1,cl_hdd_0_26,w47,400,800,0,-1
880,16,128,1,c220g1,cl_hdd_0_26,w47,400,800,1,-1
881,16,128,1,c220g1,cl_hdd_0_26,w47,400,800,2,-1
882,16,128,1,c220g1,cl_hdd_0_26,w47,400,1200,0,-1
883,16,128,1,c220g1,cl_hdd_0_26,w47,400,1200,1,-1
884,16,128,1,c220g1,cl_hdd_0_26,w47,400,1200,2,-1
885,16,128,1,c220g1,cl_hdd_0_26,w47,400,1600,0,-1
886,16,128,1,c220g1,cl_hdd_0_26,w47,400,1600,1,-1
887,16,128,1,c220g1,cl_hdd_0_26,w47,400,1600,2,-1
888,16,128,1,c220g1,cl_hdd_0_26,w47,600,0,0,616959
889,16,128,1,c220g1,cl_hdd_0_26,w47,600,0,1,607582
890,16,128,1,c220g1,cl_hdd_0_26,w47,600,0,2,614592
891,16,128,1,c220g1,cl_hdd_0_26,w47,600,400,0,608571
892,16,128,1,c220g1,cl_hdd_0_26,w47,600,400,1,599343
893,16,128,1,c220g1,cl_hdd_0_26,w47,600,400,2,596827
894,16,128,1,c220g1,cl_hdd_0_26,w47,600,800,0,-1
895,16,128,1,c220g1,cl_hdd_0_26,w47,600,800,1,-1
896,16,128,1,c220g1,cl_hdd_0_26,w47,600,800,2,-1
897,16,128,1,c220g1,cl_hdd_0_26,w47,600,1200,0,-1
898,16,128,1,c220g1,cl_hdd_0_26,w47,600,1200,1,-1
899,16,128,1,c220g1,cl_hdd_0_26,w47,600,1200,2,-1
900,16,128,1,c220g1,cl_hdd_0_26,w47,600,1600,0,-1
901,16,128,1,c220g1,cl_hdd_0_26,w47,600,1600,1,-1
902,16,128,1,c220g1,cl_hdd_0_26,w47,600,1600,2,-1
903,16,128,1,c220g1,cl_hdd_0_26,w47,800,0,0,609593
904,16,128,1,c220g1,cl_hdd_0_26,w47,800,0,1,602729
905,16,128,1,c220g1,cl_hdd_0_26,w47,800,0,2,609697
906,16,128,1,c220g1,cl_hdd_0_26,w47,800,400,0,900734
907,16,128,1,c220g1,cl_hdd_0_26,w47,800,400,1,907992
908,16,128,1,c220g1,cl_hdd_0_26,w47,800,400,2,911470
909,16,128,1,c220g1,cl_hdd_0_26,w47,800,800,0,-1
910,16,128,1,c220g1,cl_hdd_0_26,w47,800,800,1,-1
911,16,128,1,c220g1,cl_hdd_0_26,w47,800,800,2,-1
912,16,128,1,c220g1,cl_hdd_0_26,w47,800,1200,0,-1
913,16,128,1,c220g1,cl_hdd_0_26,w47,800,1200,1,-1
914,16,128,1,c220g1,cl_hdd_0_26,w47,800,1200,2,-1
915,16,128,1,c220g1,cl_hdd_0_26,w47,800,1600,0,-1
916,16,128,1,c220g1,cl_hdd_0_26,w47,800,1600,1,-1
917,16,128,1,c220g1,cl_hdd_0_26,w47,800,1600,2,-1
918,16,128,1,c220g1,cl_hdd_0_26,w47,1000,0,0,553085
919,16,128,1,c220g1,cl_hdd_0_26,w47,1000,0,1,559867
920,16,128,1,c220g1,cl_hdd_0_26,w47,1000,0,2,557723
921,16,128,1,c220g1,cl_hdd_0_26,w47,1000,400,0,885419
922,16,128,1,c220g1,cl_hdd_0_26,w47,1000,400,1,881860
923,16,128,1,c220g1,cl_hdd_0_26,w47,1000,400,2,561088
924,16,128,1,c220g1,cl_hdd_0_26,w47,1000,800,0,-1
925,16,128,1,c220g1,cl_hdd_0_26,w47,1000,800,1,-1
926,16,128,1,c220g1,cl_hdd_0_26,w47,1000,800,2,-1
927,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1200,0,-1
928,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1200,1,-1
929,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1200,2,-1
930,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1600,0,-1
931,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1600,1,-1
932,16,128,1,c220g1,cl_hdd_0_26,w47,1000,1600,2,-1
933,16,128,1,c220g1,cl_hdd_0_26,w47,1200,0,0,562204
934,16,128,1,c220g1,cl_hdd_0_26,w47,1200,0,1,560021
935,16,128,1,c220g1,cl_hdd_0_26,w47,1200,0,2,564709
936,16,128,1,c220g1,cl_hdd_0_26,w47,1200,400,0,558392
937,16,128,1,c220g1,cl_hdd_0_26,w47,1200,400,1,572489
938,16,128,1,c220g1,cl_hdd_0_26,w47,1200,400,2,558356
939,16,128,1,c220g1,cl_hdd_0_26,w47,1200,800,0,-1
940,16,128,1,c220g1,cl_hdd_0_26,w47,1200,800,1,-1
941,16,128,1,c220g1,cl_hdd_0_26,w47,1200,800,2,-1
942,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1200,0,-1
943,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1200,1,-1
944,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1200,2,-1
945,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1600,0,-1
946,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1600,1,-1
947,16,128,1,c220g1,cl_hdd_0_26,w47,1200,1600,2,-1
948,16,128,1,c220g1,cl_hdd_0_26,w47,1400,0,0,872649
949,16,128,1,c220g1,cl_hdd_0_26,w47,1400,0,1,550775
950,16,128,1,c220g1,cl_hdd_0_26,w47,1400,0,2,550619
951,16,128,1,c220g1,cl_hdd_0_26,w47,1400,400,0,572377
952,16,128,1,c220g1,cl_hdd_0_26,w47,1400,400,1,562992
953,16,128,1,c220g1,cl_hdd_0_26,w47,1400,400,2,574575
954,16,128,1,c220g1,cl_hdd_0_26,w47,1400,800,0,-1
955,16,128,1,c220g1,cl_hdd_0_26,w47,1400,800,1,-1
956,16,128,1,c220g1,cl_hdd_0_26,w47,1400,800,2,-1
957,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1200,0,-1
958,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1200,1,-1
959,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1200,2,-1
960,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1600,0,-1
961,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1600,1,-1
962,16,128,1,c220g1,cl_hdd_0_26,w47,1400,1600,2,-1
963,16,128,1,c220g1,cl_hdd_0_26,w47,2000,0,0,548450
964,16,128,1,c220g1,cl_hdd_0_26,w47,2000,0,1,557455
965,16,128,1,c220g1,cl_hdd_0_26,w47,2000,0,2,557538
966,16,128,1,c220g1,cl_hdd_0_26,w47,2000,400,0,560461
967,16,128,1,c220g1,cl_hdd_0_26,w47,2000,400,1,577142
968,16,128,1,c220g1,cl_hdd_0_26,w47,2000,400,2,562903
969,16,128,1,c220g1,cl_hdd_0_26,w47,2000,800,0,-1
970,16,128,1,c220g1,cl_hdd_0_26,w47,2000,800,1,-1
971,16,128,1,c220g1,cl_hdd_0_26,w47,2000,800,2,-1
972,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1200,0,-1
973,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1200,1,-1
974,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1200,2,-1
975,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1600,0,-1
976,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1600,1,-1
977,16,128,1,c220g1,cl_hdd_0_26,w47,2000,1600,2,-1
978,16,128,1,c220g1,cl_hdd_0_26,w13,500,0,0,8808710
979,16,128,1,c220g1,cl_hdd_0_26,w13,500,0,1,8951885
980,16,128,1,c220g1,cl_hdd_0_26,w13,500,0,2,8824025
981,16,128,1,c220g1,cl_hdd_0_26,w13,500,10000,0,-1
982,16,128,1,c220g1,cl_hdd_0_26,w13,500,10000,1,-1
983,16,128,1,c220g1,cl_hdd_0_26,w13,500,10000,2,-1
984,16,128,1,c220g1,cl_hdd_0_26,w13,500,20000,0,-1
985,16,128,1,c220g1,cl_hdd_0_26,w13,500,20000,1,-1
986,16,128,1,c220g1,cl_hdd_0_26,w13,500,20000,2,-1
987,16,128,1,c220g1,cl_hdd_0_26,w13,3000,0,0,5185862
988,16,128,1,c220g1,cl_hdd_0_26,w13,3000,0,1,5197731
989,16,128,1,c220g1,cl_hdd_0_26,w13,3000,0,2,794
990,16,128,1,c220g1,cl_hdd_0_26,w13,3000,1000,0,-1
991,16,128,1,c220g1,cl_hdd_0_26,w13,3000,1000,1,-1
992,16,128,1,c220g1,cl_hdd_0_26,w13,3000,1000,2,-1
993,16,128,1,c220g1,cl_hdd_0_26,w13,3000,2000,0,-1
994,16,128,1,c220g1,cl_hdd_0_26,w13,3000,2000,1,-1
995,16,128,1,c220g1,cl_hdd_0_26,w13,3000,2000,2,-1
996,16,128,1,c220g1,cl_hdd_0_26,w13,3000,3000,0,-1
997,16,128,1,c220g1,cl_hdd_0_26,w13,3000,3000,1,-1
998,16,128,1,c220g1,cl_hdd_0_26,w13,3000,3000,2,-1
999,16,128,1,c220g1,cl_hdd_0_26,w13,3000,4000,0,-1
1000,16,128,1,c220g1,cl_hdd_0_26,w13,3000,4000,1,-1
1001,16,128,1,c220g1,cl_hdd_0_26,w13,3000,4000,2,-1
1002,16,128,1,c220g1,cl_hdd_0_26,w13,3000,80000,0,-1
1003,16,128,1,c220g1,cl_hdd_0_26,w13,3000,80000,1,-1
1004,16,128,1,c220g1,cl_hdd_0_26,w13,3000,80000,2,-1
1005,16,128,1,c220g1,cl_hdd_0_26,w13,3000,160000,0,-1
1006,16,128,1,c220g1,cl_hdd_0_26,w13,3000,160000,1,-1
1007,16,128,1,c220g1,cl_hdd_0_26,w13,3000,160000,2,-1
1008,16,128,1,c220g1,cl_hdd_0_26,w13,4000,0,0,4882304
1009,16,128,1,c220g1,cl_hdd_0_26,w13,4000,0,1,5172392
1010,16,128,1,c220g1,cl_hdd_0_26,w13,4000,0,2,4907112
1011,16,128,1,c220g1,cl_hdd_0_26,w13,4000,1000,0,-1
1012,16,128,1,c220g1,cl_hdd_0_26,w13,4000,1000,1,-1
1013,16,128,1,c220g1,cl_hdd_0_26,w13,4000,1000,2,-1
1014,16,128,1,c220g1,cl_hdd_0_26,w13,4000,2000,0,-1
1015,16,128,1,c220g1,cl_hdd_0_26,w13,4000,2000,1,-1
1016,16,128,1,c220g1,cl_hdd_0_26,w13,4000,2000,2,-1
1017,16,128,1,c220g1,cl_hdd_0_26,w13,4000,3000,0,-1
1018,16,128,1,c220g1,cl_hdd_0_26,w13,4000,3000,1,-1
1019,16,128,1,c220g1,cl_hdd_0_26,w13,4000,3000,2,-1
1020,16,128,1,c220g1,cl_hdd_0_26,w13,4000,4000,0,-1
1021,16,128,1,c220g1,cl_hdd_0_26,w13,4000,4000,1,-1
1022,16,128,1,c220g1,cl_hdd_0_26,w13,4000,4000,2,-1
1023,16,128,1,c220g1,cl_hdd_0_26,w13,4000,80000,0,-1
1024,16,128,1,c220g1,cl_hdd_0_26,w13,4000,80000,1,-1
1025,16,128,1,c220g1,cl_hdd_0_26,w13,4000,80000,2,-1
1026,16,128,1,c220g1,cl_hdd_0_26,w13,4000,160000,0,-1
1027,16,128,1,c220g1,cl_hdd_0_26,w13,4000,160000,1,-1
1028,16,128,1,c220g1,cl_hdd_0_26,w13,4000,160000,2,-1
1029,16,128,1,c220g1,cl_hdd_0_26,w13,5000,0,0,4867797
1030,16,128,1,c220g1,cl_hdd_0_26,w13,5000,0,1,794
1031,16,128,1,c220g1,cl_hdd_0_26,w13,5000,0,2,4796289
1032,16,128,1,c220g1,cl_hdd_0_26,w13,5000,1000,0,-1
1033,16,128,1,c220g1,cl_hdd_0_26,w13,5000,1000,1,-1
1034,16,128,1,c220g1,cl_hdd_0_26,w13,5000,1000,2,-1
1035,16,128,1,c220g1,cl_hdd_0_26,w13,5000,2000,0,-1
1036,16,128,1,c220g1,cl_hdd_0_26,w13,5000,2000,1,-1
1037,16,128,1,c220g1,cl_hdd_0_26,w13,5000,2000,2,-1
1038,16,128,1,c220g1,cl_hdd_0_26,w13,5000,3000,0,-1
1039,16,128,1,c220g1,cl_hdd_0_26,w13,5000,3000,1,-1
1040,16,128,1,c220g1,cl_hdd_0_26,w13,5000,3000,2,-1
1041,16,128,1,c220g1,cl_hdd_0_26,w13,5000,4000,0,-1
1042,16,128,1,c220g1,cl_hdd_0_26,w13,5000,4000,1,-1
1043,16,128,1,c220g1,cl_hdd_0_26,w13,5000,4000,2,-1
1044,16,128,1,c220g1,cl_hdd_0_26,w13,5000,80000,0,-1
1045,16,128,1,c220g1,cl_hdd_0_26,w13,5000,80000,1,-1
1046,16,128,1,c220g1,cl_hdd_0_26,w13,5000,80000,2,-1
1047,16,128,1,c220g1,cl_hdd_0_26,w13,5000,160000,0,-1
1048,16,128,1,c220g1,cl_hdd_0_26,w13,5000,160000,1,-1
1049,16,128,1,c220g1,cl_hdd_0_26,w13,5000,160000,2,-1
1050,16,128,1,c220g1,cl_hdd_0_26,w13,8000,0,0,4970618
1051,16,128,1,c220g1,cl_hdd_0_26,w13,8000,0,1,4717859
1052,16,128,1,c220g1,cl_hdd_0_26,w13,8000,0,2,4633566
1053,16,128,1,c220g1,cl_hdd_0_26,w13,8000,80000,0,-1
1054,16,128,1,c220g1,cl_hdd_0_26,w13,8000,80000,1,-1
1055,16,128,1,c220g1,cl_hdd_0_26,w13,8000,80000,2,-1
1056,16,128,1,c220g1,cl_hdd_0_26,w13,8000,160000,0,-1
1057,16,128,1,c220g1,cl_hdd_0_26,w13,8000,160000,1,-1
1058,16,128,1,c220g1,cl_hdd_0_26,w13,8000,160000,2,-1
1059,16,128,1,c220g1,cl_hdd_0_26,w13,1000,0,0,6663709
1060,16,128,1,c220g1,cl_hdd_0_26,w13,1000,0,1,6701262
1061,16,128,1,c220g1,cl_hdd_0_26,w13,1000,0,2,6715667
1062,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,0,-1
1063,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,1,-1
1064,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,2,-1
1065,16,128,1,c220g1,cl_hdd_0_26,w13,10000,5000,0,-1
1066,16,128,1,c220g1,cl_hdd_0_26,w13,10000,5000,1,-1
1067,16,128,1,c220g1,cl_hdd_0_26,w13,10000,5000,2,-1
1068,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,0,-1
1069,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,1,-1
1070,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,2,-1
1071,16,128,1,c220g1,cl_hdd_0_26,w13,10000,20000,0,-1
1072,16,128,1,c220g1,cl_hdd_0_26,w13,10000,20000,1,-1
1073,16,128,1,c220g1,cl_hdd_0_26,w13,10000,20000,2,-1
1074,16,128,1,c220g1,cl_hdd_0_26,w13,10000,40000,0,-1
1075,16,128,1,c220g1,cl_hdd_0_26,w13,10000,40000,1,-1
1076,16,128,1,c220g1,cl_hdd_0_26,w13,10000,40000,2,-1
1077,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,0,-1
1078,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,1,-1
1079,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,2,-1
1080,16,128,1,c220g1,cl_hdd_0_26,w13,10000,0,0,4736913
1081,16,128,1,c220g1,cl_hdd_0_26,w13,10000,0,1,795
1082,16,128,1,c220g1,cl_hdd_0_26,w13,10000,0,2,7268678
1083,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,0,-1
1084,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,1,-1
1085,16,128,1,c220g1,cl_hdd_0_26,w13,10000,1000,2,-1
1086,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,0,-1
1087,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,1,-1
1088,16,128,1,c220g1,cl_hdd_0_26,w13,10000,2000,2,-1
1089,16,128,1,c220g1,cl_hdd_0_26,w13,10000,3000,0,-1
1090,16,128,1,c220g1,cl_hdd_0_26,w13,10000,3000,1,-1
1091,16,128,1,c220g1,cl_hdd_0_26,w13,10000,3000,2,-1
1092,16,128,1,c220g1,cl_hdd_0_26,w13,10000,4000,0,-1
1093,16,128,1,c220g1,cl_hdd_0_26,w13,10000,4000,1,-1
1094,16,128,1,c220g1,cl_hdd_0_26,w13,10000,4000,2,-1
1095,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,0,-1
1096,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,1,-1
1097,16,128,1,c220g1,cl_hdd_0_26,w13,10000,80000,2,-1
1098,16,128,1,c220g1,cl_hdd_0_26,w13,10000,160000,0,-1
1099,16,128,1,c220g1,cl_hdd_0_26,w13,10000,160000,1,-1
1100,16,128,1,c220g1,cl_hdd_0_26,w13,10000,160000,2,-1
1101,16,128,1,c220g1,cl_hdd_0_26,w03,2000,0,0,32353779
1102,16,128,1,c220g1,cl_hdd_0_26,w03,2000,0,1,32133268
1103,16,128,1,c220g1,cl_hdd_0_26,w03,2000,0,2,32256532
